internal_id	seq_run	seq_sumission_date	data_return_date	internal_date_isolate_received	source_lab	isolation_date	sample_location	sample_location_lat	sample_location_lon	sample_source	lab_field_derived	host_species_non_mosquito	life_stage_non_mosquito	sex_non_mosquito	tissue_non_mosquito	mosquito_species	mosquito_strain_lab*	mosquito_life_stage	mosquito_sex	mosquito_female_feeding_status	mosquito_tissue	confirmed_growth_media	confirmed_growth_temp	completeness	contamination	genome_size_bp	number_contigs	mean_contig_length_bp	longest_contig_bp	gc	number_predicted_genes	n50	total_reads	avg_coverage	gtdb_domain	gtdb_parent	gtbd_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	fastani_reference	fastani_ani...45	fastani_af...46	fastani_ani...49	fastani_af...50	assembly_accession	WGS	BioSample
USMM133	UW-3	23-Aug-22	09-Sep-22	03-Nov-21	Lampe_Dave	18-Aug-12	"Harrisburg,PA,USA;North_America"	40.308422	-76.883003	mosquito	field	NA	NA	NA	NA	Anopheles_quadrimaculatus	NA	adults	female	non_blood_fed	midgut	LB	28	99.61	4.19	5846388	334	17504	286727	62.2	5481	84689	5815586	148	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi	GCF_009932375.1	98.05	0.83	98.05	0.83	GCA_037149295.1	JBBCRT000000000	SAMN37642743
USMM134	UW-3	23-Aug-22	09-Sep-22	03-Nov-21	Lampe_Dave	18-Aug-12	"Harrisburg,PA,USA;North_America"	40.308422	-76.883003	mosquito	field	NA	NA	NA	NA	Anopheles_quadrimaculatus	NA	adults	female	non_blood_fed	midgut	LB	28	99.61	4.19	5843601	311	18789	304347	62.2	5482	92788	4222788	107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E juntendi	GCF_009932375.1	98.05	0.83	98.05	0.83	GCA_037149235.1	JBBCRU000000000	SAMN37642744
USMM135	UW-3	23-Aug-22	09-Sep-22	03-Nov-21	Lampe_Dave	18-Aug-12	"Harrisburg,PA,USA;North_America"	40.308422	-76.883003	mosquito	field	NA	NA	NA	NA	Anopheles_quadrimaculatus	NA	adults	female	non_blood_fed	midgut	LB	28	99.34	0	3220347	82	39272	992712	47.1	3340	731011	3578449	165	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A	Exiguobacterium_A acetylicum	GCF_000702605.1	98.62	0.94	98.62	0.94	GCA_037149255.1	JBBCRV000000000	SAMN37642746
USMM136	UW-3	23-Aug-22	09-Sep-22	03-Nov-21	Lampe_Dave	18-Aug-12	"Harrisburg,PA,USA;North_America"	40.308422	-76.883003	mosquito	field	NA	NA	NA	NA	Anopheles_quadrimaculatus	NA	adults	female	non_blood_fed	midgut	LB	28	99.34	0	3221787	92	35019	992255	47.1	3345	731012	3729964	172	Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium_A	Exiguobacterium_A acetylicum	GCF_000702605.1	98.68	0.94	98.68	0.94	GCA_037149195.1	JBBCRW000000000	SAMN37642747
USMM045	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	03-Jun-17	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	whole_body	R2A	28	99.8	1.18	6338975	157	40375	641265	59.8	5795	220636	4331946	101	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis	GCF_904063055.1	99.1	0.9	99.1	0.9	GCA_037149215.1	JBBCRX000000000	SAMN37642767
USMM046	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	03-Jun-17	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	whole_body	R2A	28	99.8	1.18	6341088	165	38430	640946	59.8	5792	184184	4638197	107	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis	GCF_904063055.1	99.06	0.9	99.06	0.9	GCA_037149175.1	JBBCRY000000000	SAMN37642768
USMM047	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	03-Jun-17	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	whole_body	R2A	28	99.8	1.18	6339327	158	40122	640946	59.8	5796	233716	5012118	117	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis	GCF_904063055.1	99.08	0.9	99.08	0.9	GCA_037149135.1	JBBCRZ000000000	SAMN37642769
USMM048	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	03-Jun-17	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	whole_body	R2A	28	99.8	1.18	6340958	160	39630	640946	59.8	5791	210564	4926856	115	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E paracarnis	GCF_904063055.1	99.07	0.9	99.07	0.9	GCA_037149155.1	JBBCSA000000000	SAMN37642770
USMM049	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	midgut	R2A	28	100	0	3895373	40	97384	476807	36.4	3545	226638	3290688	125	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica	GCF_000367325.1	98.5	0.94	98.5	0.94	GCA_037149095.1	JBBCSB000000000	SAMN37642771
USMM050	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	midgut	R2A	28	100	0	3895604	43	90595	362431	36.4	3544	222758	3900120	149	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica	GCF_000367325.1	98.51	0.94	98.51	0.94	GCA_037149035.1	JBBCSC000000000	SAMN37642772
USMM051	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	midgut	R2A	28	99.97	0.43	4863384	104	46763	493397	55.8	4549	352277	5207870	157	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.17	0.93	98.17	0.93	GCA_037149075.1	JBBCSD000000000	SAMN37642773
USMM053	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	non_blood_fed	midgut	R2A	28	99.97	0.43	4862828	96	50654	494238	55.8	4545	352277	4892155	149	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.16	0.93	98.16	0.93	GCA_037149055.1	JBBCSE000000000	SAMN37642774
USMM054	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4862725	100	48627	494238	55.8	4545	352277	4244207	129	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.19	0.92	98.19	0.92	GCA_037149115.1	JBBCSF000000000	SAMN37642775
USMM055	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4862746	95	51186	494238	55.8	4541	364070	4675842	143	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.2	0.93	98.2	0.93	GCA_037149015.1	JBBCSG000000000	SAMN37642776
USMM056	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	100	0	3894672	40	97366	362431	36.4	3541	218774	4688854	179	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica	GCF_000367325.1	98.47	0.94	98.47	0.94	GCA_037148995.1	JBBCSH000000000	SAMN37642777
USMM057	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	100	0	3894756	38	102493	362431	36.4	3540	222758	3325040	127	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia meningoseptica	GCF_000367325.1	98.48	0.94	98.48	0.94	GCA_037148935.1	JBBCSI000000000	SAMN37642778
USMM058	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4862905	100	48629	494238	55.8	4543	352277	4278940	131	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.17	0.92	98.17	0.92	GCA_037148975.1	JBBCSJ000000000	SAMN37642779
USMM059	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	07-Mar-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Anopheles_gambiae	G3	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4863149	98	49623	494238	55.8	4545	364070	4202293	128	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.19	0.93	98.19	0.93	GCA_037148955.1	JBBCSK000000000	SAMN37642780
USMM061	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	midgut	R2A	28	99.97	0.43	4862057	94	51724	494238	55.8	4541	352278	5362999	164	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.19	0.92	98.19	0.92	GCA_037148915.1	JBBCSL000000000	SAMN37642781
USMM062	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	midgut	R2A	28	99.97	0.43	4862792	100	48627	493397	55.8	4548	352278	3925500	119	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.18	0.92	98.18	0.92	GCA_037148895.1	JBBCSM000000000	SAMN37642782
USMM063	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4862359	96	50649	494238	55.8	4546	352278	4157196	127	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.17	0.92	98.17	0.92	GCA_037148875.1	JBBCSN000000000	SAMN37642783
USMM064	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	midgut	R2A	28	99.97	0.43	4861945	94	51722	494238	55.8	4540	352278	4316151	132	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.19	0.92	98.19	0.92	GCA_037148835.1	JBBCSO000000000	SAMN37642784
USMM066	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	midgut	R2A	28	99.69	0.33	3339279	42	79506	614865	43	3087	369353	4270513	190	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter soli	GCF_000760595.1	98.49	0.94	98.49	0.94	GCA_037148855.1	JBBCSP000000000	SAMN37642785
USMM068	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	midgut	R2A	28	99.69	0.33	3339792	45	74217	614865	43	3088	369353	3666441	163	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter soli	GCF_000760595.1	98.49	0.94	98.49	0.94	GCA_037148795.1	JBBCSQ000000000	SAMN37642786
USMM072	UW-3	23-Aug-22	09-Sep-22	29-Sep-21	Povelones_Michael	26-Jun-16	"Philadelphia,PA,USA;North_America"	39.952305	-75.193703	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	midgut	LB	28	99.97	0.43	4864342	115	42298	493397	55.8	4552	318261	4437947	134	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.17	0.92	98.17	0.92	GCA_037148815.1	JBBCSR000000000	SAMN37642787
USMM236	UW-3	23-Aug-22	09-Sep-22	23-Nov-21	Short_Sarah	23-Sep-16	"Baltimore,MD,USA;North_America"	39.289077	-76.589358	mosquito_larval_water	field	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LB	28	99.46	0.52	4981933	34	146527	1153815	71.2	4873	612942	4558579	135	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Tsukamurella	NA	N/A	N/A	N/A	N/A	N/A	GCA_037148755.1	JBBCSS000000000	SAMN37642789
USMM241	UW-3	23-Aug-22	09-Sep-22	23-Nov-21	Short_Sarah	23-Sep-16	"Baltimore,MD,USA;North_America"	39.289077	-76.589358	mosquito_larval_water	field	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LB	28	99.94	1.23	7165772	115	62311	1073602	62.4	7021	294101	4236796	87	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Rhodococcus	Rhodococcus qingshengii	GCF_001646745.1	98.48	0.84	98.48	0.84	GCA_037148775.1	JBBCST000000000	SAMN37642788
MMO-1	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	non_blood_fed	whole_body	Blood	unk	100	1.86	5021049	157	31981	631971	66.2	4696	176509	7504373	216	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	GCF_900186865.1	97.62	0.88	97.62	0.88	GCA_037148735.1	JBBCSU000000000	SAMN37642790
MMO-10	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	98.99	1.18	3991498	17	234794	953730	70.8	3665	836204	5048647	187	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp017306305	GCA_017306305.1	98.39	0.91	98.39	0.91	GCA_037148715.1	JBBCSV000000000	SAMN37642814
MMO-102	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	adults	female	non_blood_fed	whole_body	YTG	unk	99.81	0.56	5499790	79	69617	1172327	59.7	5138	697572	4307220	114	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Serratia	Serratia nevei	GCF_016742975.1	98.57	0.9	98.57	0.9	GCA_037148695.1	JBBCSW000000000	SAMN37642798
MMO-103	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	adults	female	non_blood_fed	whole_body	YTG	unk	99.66	0.56	4947236	97	51002	691000	54.8	4734	511841	4275259	128	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea sp000277545	GCF_000277545.1	99.24	0.94	99.24	0.94	GCA_037148675.1	JBBCSX000000000	SAMN37642799
MMO-104	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	adults	female	non_blood_fed	whole_body	YTG	unk	99.53	0	6266189	56	111896	1328555	67.8	5698	667252	8722572	203	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii	GCF_902859695.1	99.04	0.93	99.04	0.93	GCA_037148655.1	JBBCSY000000000	SAMN37642800
MMO-105	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Toxorhynchites_amboinensis	unk	adults	female	non_blood_fed	whole_body	YTG	unk	100	2.15	4154769	38	109336	645362	35.3	3870	408763	3768033	135	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	Elizabethkingia anophelis	GCF_002023665.2	98.3	0.89	98.3	0.89	GCA_037148615.1	JBBCSZ000000000	SAMN37642801
MMO-108	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	98.91	2.5	6226159	242	25727	682318	40	6223	170037	6266781	150	Bacteria	Firmicutes	Bacilli	Bacillales_B	DSM-1321	Peribacillus	Peribacillus frigoritolerans	GCF_001636405.1	96.88	0.86	96.88	0.86	GCA_037148635.1	JBBCTA000000000	SAMN37642885
MMO-109	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.85	0.62	6596608	59	111806	1004452	66.6	5987	336741	5345822	120	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Comamonas	Comamonas acidovorans	GCF_001598795.1	95.74	0.83	95.74	0.83	GCA_037148595.1	JBBCTB000000000	SAMN37642882
MMO-110	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.97	0.53	4861822	116	41912	574887	55.8	4554	285671	6260458	191	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.24	0.91	98.24	0.91	GCA_037148575.1	JBBCTC000000000	SAMN37642886
MMO-113	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	98.99	0.06	3441445	19	181128	1395435	70.1	3352	768658	4598690	199	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	Microbacterium sp001866135	GCF_001866135.1	99.18	0.95	99.18	0.95	GCA_037148555.1	JBBCTD000000000	SAMN37642883
MMO-114	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	98.96	0	4433139	74	59907	602787	45.7	4651	223203	4212072	140	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus licheniformis	GCF_000011645.1	99.52	0.96	99.52	0.96	GCA_037148535.1	JBBCTE000000000	SAMN37642884
MMO-116	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.97	0.53	4869230	141	34533	573552	55.8	4568	243426	5395629	162	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.24	0.91	98.24	0.91	GCA_037148515.1	JBBCTF000000000	SAMN37642846
MMO-119	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.97	0.53	4860704	110	44188	573552	55.8	4552	304348	4684643	144	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.25	0.91	98.25	0.91	GCA_037148495.1	JBBCTG000000000	SAMN37642848
MMO-120	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.07	0.04	4853206	77	63028	673073	56	4565	281973	4246418	130	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.29	0.9	98.29	0.9	GCA_037148475.1	JBBCTH000000000	SAMN37642849
MMO-122	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.97	0.53	4860040	107	45420	613949	55.8	4550	319234	5419350	165	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae_B	GCF_007035645.1	98.25	0.91	98.25	0.91	GCA_037148455.1	JBBCTI000000000	SAMN37642881
MMO-123	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.53	0	6266189	56	111896	1328555	67.8	5698	667252	8722572	203	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii	GCF_902859695.1	99.04	0.93	99.04	0.93	GCA_037148435.1	JBBCTJ000000000	SAMN37642845
MMO-124	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito	lab	NA	NA	NA	NA	Aedes_aegypti	Liverpool	adults	female	blood_fed	whole_body	YTG	unk	99.53	0	6267029	59	106220	1719029	67.8	5702	802236	5070262	120	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Achromobacter	Achromobacter ruhlandii	GCF_902859695.1	99.04	0.93	99.04	0.93	GCA_037148415.1	JBBCTK000000000	SAMN37642844
MMO-125	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0	2792640	13	214818	1041755	66.8	2522	644399	5479849	287	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Leucobacter	NA	N/A	N/A	N/A	N/A	N/A	GCA_037148395.1	JBBCTL000000000	SAMN37642857
MMO-126	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	99.07	0.04	4855382	90	53948	672893	56	4565	292900	4823338	148	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter roggenkampii	GCF_001729805.1	98.27	0.9	98.27	0.9	GCA_037148375.1	JBBCTM000000000	SAMN37642850
MMO-127	UW-4	05-Apr-22	22-Apr-22	NA	UW_Capstone_Students	22-Mar-24	"Madison,WI,USA;North_America"	43.075	-89.4172	mosquito_larval_water	lab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	YTG	unk	100	0	4545338	56	81166	652365	35.8	4198	236189	3465721	113	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium sp013153155	GCF_018603435.1	96.38	0.89	96.38	0.89	GCA_037148355.1	JBBCTN000000000	SAMN37642852
