#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
AA010_contigs.fa	contig00007	56418	57430	+	VFG038104(gb|WP_001062923)	1-1013/1023	===============	0/0	99.02	86.77	VFDB_full		VFG038104(gb|WP_001062923) (galE) UDP-glucose 4-epimerase GalE [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
AA010_contigs.fa	contig00007	57479	58849	-	VFG038162(gb|WP_000209937)	1-1371/1371	===============	0/0	100.00	91.54	VFDB_full		VFG038162(gb|WP_000209937) (ABK1_RS00550) phosphomannomutase/phosphoglucomutase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii 1656-2]	
AA010_contigs.fa	contig00007	79280	81818	+	VFG050910(gb|WP_001178477.1)	1-2539/2847	==============.	0/0	89.18	88.46	VFDB_full		VFG050910(gb|WP_001178477.1) (vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU]	
AA010_contigs.fa	contig00007	116801	117360	-	VFG038189(gb|WP_000387873)	1-560/567	===============	0/0	98.77	91.07	VFDB_full		VFG038189(gb|WP_000387873) (abaI) N-acyl-L-homoserine lactone synthetase [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii AB0057]	
AA010_contigs.fa	contig00007	118476	119191	+	VFG038211(gb|WP_000446790)	1-716/717	===============	0/0	99.86	87.15	VFDB_full		VFG038211(gb|WP_000446790) (abaR) DNA-binding HTH domain-containing protein [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii D1279779]	
AA010_contigs.fa	contig00007	172224	173378	-	VFG050505(gb|WP_000755276.1)	1-1155/1155	===============	0/0	100.00	81.91	VFDB_full		VFG050505(gb|WP_000755276.1) (tsaP) LysM peptidoglycan-binding domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii D1279779]	
AA010_contigs.fa	contig00010	73345	74830	+	VFG050761(gb|WP_001166321.1)	1-1486/1491	===============	0/0	99.66	87.55	VFDB_full		VFG050761(gb|WP_001166321.1) (gspE1) general secretion pathway protein E [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii BJAB0715]	
AA010_contigs.fa	contig00013	3618	5243	+	VFG037201(gb|WP_000079186)	1-1626/1626	===============	0/0	100.00	84.32	VFDB_full		VFG037201(gb|WP_000079186) (plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469) - Exotoxin (VFC0235)] [Acinetobacter baumannii AB0057]	
AS011_contigs.fa	contig00001	310881	311527	-	VFG049013(gb|WP_004201684)	1-647/651	===============	0/0	99.39	85.32	VFDB_full		VFG049013(gb|WP_004201684) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae 342]	
AS011_contigs.fa	contig00001	479567	480441	+	VFG048794(gb|WP_049256767)	7-881/891	===============	0/0	98.20	84.00	VFDB_full		VFG048794(gb|WP_049256767) (galF) GalU regulator GalF [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	
AS011_contigs.fa	contig00001	489619	491025	+	VFG048968(gb|WP_012541090)	1-1407/1407	===============	0/0	100.00	85.08	VFDB_full		VFG048968(gb|WP_012541090) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae 342]	
AS011_contigs.fa	contig00001	491278	492440	+	VFG048970(gb|WP_004175261)	1-1163/1167	===============	0/0	99.66	80.91	VFDB_full		VFG048970(gb|WP_004175261) (ugd) UDP-glucose 6-dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae JM45]	
AS011_contigs.fa	contig00001	543490	543759	-	VFG043118(gb|WP_000187358)	1-270/270	===============	0/0	100.00	82.22	VFDB_full		VFG043118(gb|WP_000187358) (fliQ) flagellar biosynthesis protein FliQ [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	543772	544507	-	VFG043066(gb|NP_460932)	1-736/738	========/======	2/2	99.59	80.60	VFDB_full		VFG043066(gb|NP_460932) (fliP) flagellar biosynthetic protein FliP [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	544885	545297	-	VFG043115(gb|WP_001282098)	1-413/414	===============	0/0	99.76	85.23	VFDB_full		VFG043115(gb|WP_001282098) (fliN) flagellar motor switch protein FliN [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	545294	546298	-	VFG043114(gb|WP_010904778)	1-1005/1005	========/======	2/4	99.80	85.10	VFDB_full		VFG043114(gb|WP_010904778) (fliM) flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	548552	549913	-	VFG043110(gb|WP_000213294)	1-1362/1374	===============	0/0	99.13	82.16	VFDB_full		VFG043110(gb|WP_000213294) (fliI) flagellum-specific ATP synthase FliI [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	550615	551608	-	VFG043057(gb|NP_460923)	1-994/996	===============	0/0	99.80	88.33	VFDB_full		VFG043057(gb|NP_460923) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	564030	564749	+	VFG043049(gb|NP_460909)	1-720/720	===============	0/0	100.00	85.56	VFDB_full		VFG043049(gb|NP_460909) (fliA) RNA polymerase sigma factor FliA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	565445	566245	+	VFG043099(gb|WP_001302033)	1-801/801	===============	0/0	100.00	83.02	VFDB_full		VFG043099(gb|WP_001302033) (tcyJ) cystine ABC transporter substrate-binding protein [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	607368	607949	+	VFG043045(gb|NP_460881)	4-585/585	========/======	2/6	98.97	84.79	VFDB_full		VFG043045(gb|NP_460881) (flhC) regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	608072	608959	+	VFG043044(gb|NP_460880)	1-888/888	===============	0/0	100.00	84.57	VFDB_full		VFG043044(gb|NP_460880) (motA) flagellar motor stator protein MotA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	611933	612420	+	VFG043041(gb|NP_460877)	1-488/504	===============	0/0	96.83	82.79	VFDB_full		VFG043041(gb|NP_460877) (cheW) chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	622852	623721	+	VFG043039(gb|NP_460875)	1-867/867	========/======	3/5	99.88	81.17	VFDB_full		VFG043039(gb|NP_460875) (cheR) chemotaxis protein-glutamate O-methyltransferase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	623718	624765	+	VFG043038(gb|NP_460874)	1-1048/1050	===============	0/0	99.81	84.35	VFDB_full		VFG043038(gb|NP_460874) (cheB) chemotaxis response regulator protein-glutamate methylesterase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	624784	625173	+	VFG043037(gb|NP_460873)	1-390/390	===============	0/0	100.00	83.33	VFDB_full		VFG043037(gb|NP_460873) (cheY) two-component system response regulator [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	625184	625815	+	VFG043036(gb|NP_460872)	1-632/645	===============	0/0	97.98	82.59	VFDB_full		VFG043036(gb|NP_460872) (cheZ) protein phosphatase CheZ [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	627166	628314	+	VFG043035(gb|NP_460871)	1-1152/1152	========/======	1/3	99.74	80.03	VFDB_full		VFG043035(gb|NP_460871) (flhB) flagellar biosynthesis protein FlhB [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	628307	630385	+	VFG043034(gb|NP_460870)	1-2079/2079	===============	0/0	100.00	82.20	VFDB_full		VFG043034(gb|NP_460870) (flhA) flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	905511	906002	+	VFG048624(gb|WP_014229069)	1-492/492	===============	0/0	100.00	82.11	VFDB_full		VFG048624(gb|WP_014229069) (vipA/tssB) type VI secretion system contractile sheath small subunit VipA [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]	
AS011_contigs.fa	contig00001	906044	907573	+	VFG048636(gb|WP_041165308)	1-1530/1533	===============	0/0	99.80	87.91	VFDB_full		VFG048636(gb|WP_041165308) (vipB/tssC) type VI secretion system contractile sheath large subunit VipB [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
AS011_contigs.fa	contig00001	911283	911774	+	VFG048687(gb|WP_002902160)	1-492/492	===============	0/0	100.00	88.62	VFDB_full		VFG048687(gb|WP_002902160) (hcp/tssD) type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
AS011_contigs.fa	contig00001	1753114	1754178	-	VFG043029(gb|NP_460152)	34-1098/1098	========/======	2/2	96.90	81.99	VFDB_full		VFG043029(gb|NP_460152) (flgI) flagellar biosynthesis protein FlgA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	1754224	1754888	-	VFG043028(gb|NP_460151)	35-699/699	===============	0/0	95.14	81.81	VFDB_full		VFG043028(gb|NP_460151) (flgH) flagellar basal body L-ring protein [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	1754980	1755762	-	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	86.84	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	1755774	1756529	-	VFG043026(gb|NP_460149)	1-756/756	========/======	2/4	99.74	80.08	VFDB_full		VFG043026(gb|NP_460149) (flgF) flagellar biosynthesis protein FlgF [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	1758547	1758939	-	VFG043023(gb|NP_460146)	13-405/405	========/======	2/6	96.30	81.57	VFDB_full		VFG043023(gb|NP_460146) (flgC) flagellar basal body rod protein FlgC [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	1787036	1787380	+	VFG045790(gb|WP_000833288)	46-390/390	.==============	0/0	88.46	80.58	VFDB_full		VFG045790(gb|WP_000833288) (cgsE) curli production assembly/transport protein CsgE [Curli fibers (VF1138) - Adherence (VFC0001)] [Escherichia coli O25b:H4-ST131]	
AS011_contigs.fa	contig00001	1787837	1788670	+	VFG021217(gb|WP_001137620)	1-834/834	===============	0/0	100.00	80.94	VFDB_full		VFG021217(gb|WP_001137620) (csgG) curli production assembly/transport protein CsgG [Agf (VF0103) - Adherence (VFC0001)] [Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633]	
AS011_contigs.fa	contig00001	1872445	1873490	+	VFG043544(gb|WP_000750416)	1-1031/1041	========/======	5/21	98.75	84.65	VFDB_full		VFG043544(gb|WP_000750416) (ompA) porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]	
AS011_contigs.fa	contig00001	2233233	2233669	+	VFG000478(gb|NP_459678)	1-437/453	===============	0/0	96.47	84.44	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00001	2317057	2317811	-	VFG048405(gb|YP_005225749)	1-755/756	========/======	4/6	99.47	82.59	VFDB_full		VFG048405(gb|YP_005225749) (entA) 23-dihydroxybenzoate-23-dehydrogenase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae HS11286]	
AS011_contigs.fa	contig00001	2317811	2318665	-	VFG048411(gb|WP_014228361)	1-852/852	========/======	1/3	100.00	84.91	VFDB_full		VFG048411(gb|WP_014228361) (entB) 23-dihydro-23-dihydroxybenzoate synthetase isochroismatase [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]	
AS011_contigs.fa	contig00001	2318676	2320268	-	VFG048430(gb|WP_012968726)	4-1608/1608	========/======	2/12	99.07	80.69	VFDB_full		VFG048430(gb|WP_012968726) (entE) enterobactin synthase subunit E [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
AS011_contigs.fa	contig00001	2322730	2323945	-	VFG048460(gb|WP_008805583)	1-1216/1242	========/======	7/10	97.50	81.00	VFDB_full		VFG048460(gb|WP_008805583) (entS) enterobactin exporter EntS [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella variicola At-22]	
AS011_contigs.fa	contig00001	2324057	2325061	+	VFG048462(gb|WP_014228353)	1-1008/1008	========/======	2/3	99.70	82.14	VFDB_full		VFG048462(gb|WP_014228353) (fepD) iron-enterobactin transporter membrane protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca KCTC 1686]	
AS011_contigs.fa	contig00001	2326063	2326834	+	VFG048480(gb|WP_014837773)	17-788/795	===============	0/0	97.11	85.23	VFDB_full		VFG048480(gb|WP_014837773) (fepC) iron-enterobactin transporter ATP-binding protein [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]	
AS011_contigs.fa	contig00001	2333951	2336098	+	VFG048511(gb|WP_014228348)	112-2250/2250	========/======	7/23	94.76	82.69	VFDB_full		VFG048511(gb|WP_014228348) (fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca KCTC 1686]	
AS011_contigs.fa	contig00001	2436823	2439959	+	VFG049139(gb|WP_008805437)	1-3134/3147	========/======	3/5	99.56	85.41	VFDB_full		VFG049139(gb|WP_008805437) (acrB) acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella pneumoniae 342]	
AS011_contigs.fa	contig00003	181665	182656	+	VFG000477(gb|NP_461845)	2-993/993	========/======	2/2	99.80	89.73	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS011_contigs.fa	contig00010	72491	75064	+	VFG049190(gb|WP_014226431)	1-2574/2574	========/======	2/4	99.92	86.14	VFDB_full		VFG049190(gb|WP_014226431) (clpV) ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]	
AS013_contigs.fa	contig00001	54344	54727	+	VFG050623(gb|WP_000389061.1)	1-384/384	===============	0/0	100.00	83.59	VFDB_full		VFG050623(gb|WP_000389061.1) (pilG) twitching motility response regulator PilG [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii AB0057]	
AS013_contigs.fa	contig00002	126794	129949	-	VFG037726(gb|WP_001027059)	1-3156/3180	========/======	6/14	99.03	80.75	VFDB_full		VFG037726(gb|WP_001027059) (adeG) cation/multidrug efflux pump [AdeFGH efflux pump (VF0504) - Biofilm (VFC0271)] [Acinetobacter baumannii D1279779]	
AS013_contigs.fa	contig00003	9047	9763	+	VFG038223(gb|WP_000076440)	1-717/717	===============	0/0	100.00	84.10	VFDB_full		VFG038223(gb|WP_000076440) (bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii BJAB0715]	
AS013_contigs.fa	contig00003	243351	244772	+	VFG051074(gb|WP_001066523.1)	61-1482/1482	========/======	2/2	95.88	81.59	VFDB_full		VFG051074(gb|WP_001066523.1) (tssC) type VI secretion system contractile sheath large subunit [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii BJAB0715]	
AS013_contigs.fa	contig00003	244821	245324	+	VFG051043(gb|YP_001084326.1)	1-504/504	===============	0/0	100.00	83.93	VFDB_full		VFG051043(gb|YP_001084326.1) (hcp/tssD) type VI secretion system tube protein Hcp [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ATCC 17978]	
AS013_contigs.fa	contig00008	100950	101852	+	VFG037826(gb|WP_000240700)	1-903/903	===============	0/0	100.00	80.07	VFDB_full		VFG037826(gb|WP_000240700) (lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0715]	
AS013_contigs.fa	contig00011	105219	106405	-	VFG037905(gb|WP_000102101)	10-1196/1197	===============	0/0	99.16	81.21	VFDB_full		VFG037905(gb|WP_000102101) (ABZJ_RS06230) UDP-N-acetylglucosamine 46-dehydratase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii MDR-ZJ06]	
AS013_contigs.fa	contig00012	37740	38748	+	VFG038174(gb|WP_000777885)	1-1033/1062	========/======	11/34	94.54	82.85	VFDB_full		VFG038174(gb|WP_000777885) (ompA) outer membrane protein OmpA [OmpA (VF0464) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
AS013_contigs.fa	contig00012	40047	41096	-	VFG050395(gb|YP_005797773.1)	19-1068/1068	========/======	4/4	98.13	83.84	VFDB_full		VFG050395(gb|YP_005797773.1) (pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii TCDC-AB0715]	
AS031_contigs.fa	contig00001	81538	82160	-	VFG049010(gb|WP_004103995)	1-623/651	===============	0/0	95.70	82.99	VFDB_full		VFG049010(gb|WP_004103995) (rcsB) transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella oxytoca E718]	
AS031_contigs.fa	contig00001	221335	222744	+	VFG048830(gb|WP_014907233)	1-1407/1407	========/======	4/11	99.72	80.06	VFDB_full		VFG048830(gb|WP_014907233) (gndA) NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]	
AS031_contigs.fa	contig00001	329977	330977	-	VFG043063(gb|NP_460929)	1-1001/1005	========/======	2/6	99.30	82.47	VFDB_full		VFG043063(gb|NP_460929) (fliM) flagellar motor switch protein FliM [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS031_contigs.fa	contig00001	335389	336381	-	VFG043108(gb|WP_000067959)	1-996/996	========/======	1/3	99.70	82.43	VFDB_full		VFG043108(gb|WP_000067959) (fliG) flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]	
AS031_contigs.fa	contig00001	943208	943665	-	VFG043041(gb|NP_460877)	24-481/504	========/======	4/4	90.48	80.65	VFDB_full		VFG043041(gb|NP_460877) (cheW) chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS031_contigs.fa	contig00001	1043867	1044649	-	VFG043027(gb|NP_460150)	1-783/783	===============	0/0	100.00	80.59	VFDB_full		VFG043027(gb|NP_460150) (flgG) flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS031_contigs.fa	contig00001	1371336	1371760	+	VFG000478(gb|NP_459678)	1-425/453	===============	0/0	93.82	82.35	VFDB_full		VFG000478(gb|NP_459678) (fur) ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
AS031_contigs.fa	contig00002	36892	37878	-	VFG000477(gb|NP_461845)	7-993/993	========/======	2/2	99.30	83.30	VFDB_full		VFG000477(gb|NP_461845) (rpoS) RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	
